250.0,250.0,750.0,0.0,0.0,0.0
0.0,250.0,750.0,0.0,0.0,0.0
2.499958333541666,249.98750010416632,750.0,0.0,0.0,0.0
4.99966667333327,249.95000166664443,750.0,0.0,0.0,0.0
7.498875050623915,249.88750843724688,750.0,0.0,0.0,0.0
9.99733354665854,249.80002666524447,750.0,0.0,0.0,0.0
12.494792317669583,249.68756509874157,750.0,0.0,0.0,0.0
14.991001619861148,249.55013498380106,750.0,0.0,0.0,0.0
17.485711834383192,249.38775006331988,750.0,0.0,0.0,0.0
19.978673492293172,249.20042657565486,750.0,0.0,0.0,0.0
22.46963729950276,248.98818325299857,750.0,0.0,0.0,0.0
24.95835416170704,248.75104131950644,750.0,0.0,0.0,0.0
27.444575209293703,248.4890244891742,750.0,0.0,0.0,0.0
29.92805182222984,248.20215896346656,750.0,0.0,0.0,0.0
32.40853565492372,247.89047342869702,750.0,0.0,0.0,0.0
34.88577866105912,247.5539990531593,750.0,0.0,0.0,0.0
37.3595331183998,247.19276948401057,750.0,0.0,0.0,0.0
39.829551653561495,246.80682084390673,750.0,0.0,0.0,0.0
42.29558726674901,246.3961917273902,750.0,0.0,0.0,0.0
44.75739335645604,245.96092319703035,750.0,0.0,0.0,0.0
47.214723744125145,245.5010587793176,750.0,0.0,0.0,0.0
49.66733269876531,245.0166444603104,750.0,0.0,0.0,0.0
52.11497496152489,244.50772868103707,750.0,0.0,0.0,0.0
54.55740577021733,243.97436233265137,750.0,0.0,0.0,0.0
56.9943808837971,243.4165987513437,750.0,0.0,0.0,0.0
59.42565660678365,242.83449371300742,750.0,0.0,0.0,0.0
61.85098981363073,242.22810542766118,750.0,0.0,0.0,0.0
64.27013797303879,241.5974945336283,750.0,0.0,0.0,0.0
66.68285917220778,240.94272409147263,750.0,0.0,0.0,0.0
69.08891214102844,240.26385957769273,750.0,0.0,0.0,0.0
71.48805627620888,239.5609688781743,750.0,0.0,0.0,0.0
73.88005166533489,238.8341222814015,750.0,0.0,0.0,0.0
76.26465911086088,238.08339247142834,750.0,0.0,0.0,0.0
78.64164015402945,237.3088545206102,750.0,0.0,0.0,0.0
81.0107570987171,236.51058588209676,750.0,0.0,0.0,0.0
83.3717730352036,235.68866638208655,750.0,0.0,0.0,0.0
85.72445186386285,234.84317821184473,750.0,0.0,0.0,0.0
88.06855831877249,233.9742059194837,750.0,0.0,0.0,0.0
90.4038579912405,233.0818364015086,750.0,0.0,0.0,0.0
92.73011735324567,232.16615889412756,750.0,0.0,0.0,0.0
95.04710378079035,231.22726496432827,750.0,0.0,0.0,0.0
97.35458557716262,230.26524850072127,750.0,0.0,0.0,0.0
99.65233199610573,229.28020570415129,750.0,0.0,0.0,0.0
101.94011326489253,228.27223507807707,750.0,0.0,0.0,0.0
104.21770060730269,227.24143741872126,750.0,0.0,0.0,0.0
106.4848662664999,226.18791580499087,750.0,0.0,0.0,0.0
108.74138352780756,225.11177558816922,750.0,0.0,0.0,0.0
110.98702674137995,224.01312438138132,750.0,0.0,0.0,0.0
113.22157134476709,222.8920720488322,750.0,0.0,0.0,0.0
115.44479388537073,221.74873069482103,750.0,0.0,0.0,0.0
117.6564720427895,220.5832146525304,750.0,0.0,0.0,0.0
119.85638465105075,219.3956404725932,750.0,0.0,0.0,0.0
122.04431172072688,218.1861269114378,750.0,0.0,0.0,0.0
124.22003446093419,216.95479491941248,750.0,0.0,0.0,0.0
126.38333530121173,215.70176762869025,750.0,0.0,0.0,0.0
128.53399791327828,214.42717034095605,750.0,0.0,0.0,0.0
130.6718072326648,213.13113051487642,750.0,0.0,0.0,0.0
132.79654948022085,211.81377775335403,750.0,0.0,0.0,0.0
134.90801218349233,210.47524379056716,750.0,0.0,0.0,0.0
137.0059841979684,209.11566247879674,750.0,0.0,0.0,0.0
139.09025572819596,207.73516977504087,750.0,0.0,0.0,0.0
141.16061834875885,206.3339037274196,750.0,0.0,0.0,0.0
143.2168650251203,204.91200446136986,750.0,0.0,0.0,0.0
145.25879013432626,203.46961416563346,750.0,0.0,0.0,0.0
147.28618948556738,202.00687707803797,750.0,0.0,0.0,0.0
149.29886034059803,200.52393947107316,750.0,0.0,0.0,0.0
151.2966014340099,199.02094963726395,750.0,0.0,0.0,0.0
153.27921299335844,197.49805787434127,750.0,0.0,0.0,0.0
155.24649675913992,195.9554164702123,750.0,0.0,0.0,0.0
157.19825600461715,194.393179687732,750.0,0.0,0.0,0.0
159.134295555492,192.81150374927662,750.0,0.0,0.0,0.0
161.0544218094228,191.2105468211221,750.0,0.0,0.0,0.0
162.95844275538414,189.59046899762706,750.0,0.0,0.0,0.0
164.8461679928683,187.95143228522377,750.0,0.0,0.0,0.0
166.71740875092448,186.2936005862176,750.0,0.0,0.0,0.0
168.57197790703626,184.61713968239698,750.0,0.0,0.0,0.0
170.40969000583357,182.92221721845522,750.0,0.0,0.0,0.0
172.23036127763783,181.2090026852263,750.0,0.0,0.0,0.0
174.03380965683917,179.47766740273585,750.0,0.0,0.0,0.0
175.81985480010255,177.72838450306932,750.0,0.0,0.0,0.0
177.58831810440196,175.96132891305905,750.0,0.0,0.0,0.0
179.3390227248807,174.17667733679139,750.0,0.0,0.0,0.0
181.0717935925356,172.37460823793677,750.0,0.0,0.0,0.0
182.786457431724,170.5553018219034,750.0,0.0,0.0,0.0
184.48284277749067,168.71894001781678,750.0,0.0,0.0,0.0
186.16077999271482,166.86570646032706,750.0,0.0,0.0,0.0
187.82010128507315,164.99578647124554,750.0,0.0,0.0,0.0
189.46064072381924,163.10936704101297,750.0,0.0,0.0,0.0
191.08223425637627,161.2066368100003,750.0,0.0,0.0,0.0
192.68471972474234,159.28778604964506,750.0,0.0,0.0,0.0
194.26793688170596,157.3530066434242,750.0,0.0,0.0,0.0
195.8317274068708,155.40249206766612,750.0,0.0,0.0,0.0
197.3759349224876,153.43643737220287,750.0,0.0,0.0,0.0
198.90040500909151,151.4550391608657,750.0,0.0,0.0,0.0
200.4049852209443,149.45849557182456,750.0,0.0,0.0,0.0
201.88952510127856,147.44700625777458,750.0,0.0,0.0,0.0
203.35387619734342,145.42077236597086,750.0,0.0,0.0,0.0
204.79789207524956,143.37999651811418,750.0,0.0,0.0,0.0
206.22142833461248,141.3248827900886,750.0,0.0,0.0,0.0
207.62434262299263,139.25563669155434,750.0,0.0,0.0,0.0
209.0064946501301,137.1724651453969,750.0,0.0,0.0,0.0
210.36774620197411,135.07557646703495,750.0,0.0,0.0,0.0
211.7079611545038,132.96518034358886,750.0,0.0,0.0,0.0
213.02700548734072,130.84148781291242,750.0,0.0,0.0,0.0
214.32474729715085,128.70471124248883,750.0,0.0,0.0,0.0
215.60105681083462,126.5550643081946,750.0,0.0,0.0,0.0
